Region,Country,City,Day,AvgTemperature
North America,US,Toledo,10,27.7
North America,US,Toledo,11,28.3
North America,US,Toledo,12,34.8
North America,US,Toledo,13,38.7
North America,US,Toledo,14,40.5
North America,US,Toledo,15,40.2
North America,US,Toledo,16,42.5
North America,US,Toledo,17,39.1
North America,US,Toledo,18,46.2
North America,US,Toledo,19,37.8
North America,US,Toledo,20,35.7
North America,US,Toledo,21,41.4
North America,US,Toledo,22,35.1
North America,US,Toledo,23,32.2
North America,US,Toledo,24,38.8
North America,US,Toledo,25,48.8
North America,US,Toledo,26,37.0
North America,US,Toledo,27,42.6
North America,US,Toledo,28,52.5
North America,US,Toledo,29,49.0
North America,US,Toledo,30,41.3
North America,US,Youngstown,1,36.4
North America,US,Youngstown,2,55.3
North America,US,Youngstown,3,57.5
North America,US,Youngstown,4,44.6
North America,US,Youngstown,5,58.0
North America,US,Youngstown,6,52.6
North America,US,Youngstown,7,38.2
North America,US,Youngstown,8,37.3
North America,US,Youngstown,9,36.7
North America,US,Youngstown,10,30.3
North America,US,Youngstown,11,21.9
North America,US,Youngstown,12,31.7
North America,US,Youngstown,13,37.4
North America,US,Youngstown,14,38.0
North America,US,Youngstown,15,35.0
North America,US,Youngstown,16,41.7
North America,US,Youngstown,17,37.4
North America,US,Youngstown,18,42.1
North America,US,Youngstown,19,40.3
North America,US,Youngstown,20,33.0
North America,US,Youngstown,21,37.4
North America,US,Youngstown,22,36.5
North America,US,Youngstown,23,31.5
North America,US,Youngstown,24,38.2
North America,US,Youngstown,25,48.3
North America,US,Youngstown,26,38.1
North America,US,Youngstown,27,39.2
North America,US,Youngstown,28,49.5
North America,US,Youngstown,29,50.1
North America,US,Youngstown,30,41.3
North America,US,Oklahoma City,1,49.8
North America,US,Oklahoma City,2,62.5
North America,US,Oklahoma City,3,51.9
North America,US,Oklahoma City,4,55.7
North America,US,Oklahoma City,5,64.1
North America,US,Oklahoma City,6,47.9
North America,US,Oklahoma City,7,43.8
North America,US,Oklahoma City,8,42.5
North America,US,Oklahoma City,9,41.7
North America,US,Oklahoma City,10,47.7
North America,US,Oklahoma City,11,52.5
North America,US,Oklahoma City,12,55.3
North America,US,Oklahoma City,13,51.4
North America,US,Oklahoma City,14,58.8
North America,US,Oklahoma City,15,64.3
North America,US,Oklahoma City,16,51.6
North America,US,Oklahoma City,17,64.8
North America,US,Oklahoma City,18,60.9
North America,US,Oklahoma City,19,43.7
North America,US,Oklahoma City,20,45.5
North America,US,Oklahoma City,21,46.7
North America,US,Oklahoma City,22,39.4
North America,US,Oklahoma City,23,44.0
North America,US,Oklahoma City,24,55.9
North America,US,Oklahoma City,25,57.3
North America,US,Oklahoma City,26,51.0
North America,US,Oklahoma City,27,54.8
North America,US,Oklahoma City,28,60.0
North America,US,Oklahoma City,29,51.3
North America,US,Oklahoma City,30,48.3
North America,US,Tulsa,1,50.3
North America,US,Tulsa,2,66.7
North America,US,Tulsa,3,56.3
North America,US,Tulsa,4,56.7
North America,US,Tulsa,5,67.2
North America,US,Tulsa,6,51.5
North America,US,Tulsa,7,43.7
North America,US,Tulsa,8,46.7
North America,US,Tulsa,9,44.2
North America,US,Tulsa,10,47.4
North America,US,Tulsa,11,51.2
North America,US,Tulsa,12,55.1
North America,US,Tulsa,13,51.7
North America,US,Tulsa,14,57.9
North America,US,Tulsa,15,58.7
North America,US,Tulsa,16,49.8
North America,US,Tulsa,17,65.9
North America,US,Tulsa,18,64.4
North America,US,Tulsa,19,45.5
North America,US,Tulsa,20,50.8
North America,US,Tulsa,21,54.3
North America,US,Tulsa,22,38.1
North America,US,Tulsa,23,45.0
North America,US,Tulsa,24,58.6
North America,US,Tulsa,25,60.2
North America,US,Tulsa,26,48.7
North America,US,Tulsa,27,58.8
North America,US,Tulsa,28,63.5
North America,US,Tulsa,29,57.1
North America,US,Tulsa,30,51.6
North America,US,Eugene,1,45.5
North America,US,Eugene,2,49.2
North America,US,Eugene,3,45.7
North America,US,Eugene,4,40.2
North America,US,Eugene,5,44.5
North America,US,Eugene,6,41.7
North America,US,Eugene,7,37.5
North America,US,Eugene,8,39.6
North America,US,Eugene,9,46.5
North America,US,Eugene,10,49.0
North America,US,Eugene,11,49.9
North America,US,Eugene,12,51.4
North America,US,Eugene,13,50.9
North America,US,Eugene,14,45.6
North America,US,Eugene,15,49.3
North America,US,Eugene,16,43.9
North America,US,Eugene,17,42.1
North America,US,Eugene,18,36.5
North America,US,Eugene,19,35.6
North America,US,Eugene,20,50.7
North America,US,Eugene,21,49.2
North America,US,Eugene,22,57.6
North America,US,Eugene,23,59.3
North America,US,Eugene,24,45.2
North America,US,Eugene,25,39.8
North America,US,Eugene,26,44.7
North America,US,Eugene,27,44.1
North America,US,Eugene,28,40.3
North America,US,Eugene,29,41.6
North America,US,Eugene,30,39.8
North America,US,Medford,1,49.7
North America,US,Medford,2,48.6
North America,US,Medford,3,47.8
North America,US,Medford,4,41.1
North America,US,Medford,5,39.7
North America,US,Medford,6,43.3
North America,US,Medford,7,38.7
North America,US,Medford,8,47.5
North America,US,Medford,9,49.7
North America,US,Medford,10,49.0
North America,US,Medford,11,49.0
North America,US,Medford,12,49.4
North America,US,Medford,13,53.2
North America,US,Medford,14,43.1
North America,US,Medford,15,41.3
North America,US,Medford,16,46.0
North America,US,Medford,17,42.7
North America,US,Medford,18,34.8
North America,US,Medford,19,33.2
North America,US,Medford,20,39.2
North America,US,Medford,21,48.0
North America,US,Medford,22,58.8
North America,US,Medford,23,58.4
North America,US,Medford,24,51.2
North America,US,Medford,25,44.6
North America,US,Medford,26,52.2
North America,US,Medford,27,46.7
North America,US,Medford,28,38.9
North America,US,Medford,29,39.9
North America,US,Medford,30,37.5
North America,US,Portland,1,51.9
North America,US,Portland,2,50.8
North America,US,Portland,3,46.2
North America,US,Portland,4,43.8
North America,US,Portland,5,46.0
North America,US,Portland,6,42.6
North America,US,Portland,7,43.3
North America,US,Portland,8,45.1
North America,US,Portland,9,45.8
North America,US,Portland,10,45.5
North America,US,Portland,11,47.2
North America,US,Portland,12,49.6
North America,US,Portland,13,50.8
North America,US,Portland,14,49.7
North America,US,Portland,15,50.9
North America,US,Portland,16,44.9
North America,US,Portland,17,44.8
North America,US,Portland,18,44.9
North America,US,Portland,19,40.8
North America,US,Portland,20,49.9
North America,US,Portland,21,47.1
North America,US,Portland,22,50.8
North America,US,Portland,23,58.7
North America,US,Portland,24,49.9
North America,US,Portland,25,44.2
North America,US,Portland,26,48.3
North America,US,Portland,27,45.9
North America,US,Portland,28,44.8
North America,US,Portland,29,45.7
North America,US,Portland,30,42.6
North America,US,Salem,1,49.6
North America,US,Salem,2,51.2
North America,US,Salem,3,46.3
North America,US,Salem,4,42.7
North America,US,Salem,5,46.3
North America,US,Salem,6,44.9
North America,US,Salem,7,40.2
North America,US,Salem,8,43.7
North America,US,Salem,9,47.6
North America,US,Salem,10,49.9
North America,US,Salem,11,51.4
North America,US,Salem,12,54.1
North America,US,Salem,13,52.3
North America,US,Salem,14,49.0
North America,US,Salem,15,51.2
North America,US,Salem,16,44.6
North America,US,Salem,17,45.0
North America,US,Salem,18,41.1
North America,US,Salem,19,39.5
North America,US,Salem,20,52.4
North America,US,Salem,21,47.5
North America,US,Salem,22,58.7
North America,US,Salem,23,60.8
North America,US,Salem,24,49.6
North America,US,Salem,25,43.0
North America,US,Salem,26,46.3
North America,US,Salem,27,43.4
North America,US,Salem,28,44.4
North America,US,Salem,29,45.1
North America,US,Salem,30,42.5
North America,US,Allentown,1,41.1
North America,US,Allentown,2,59.9
North America,US,Allentown,3,62.7
North America,US,Allentown,4,48.9
North America,US,Allentown,5,53.7
North America,US,Allentown,6,62.8
North America,US,Allentown,7,41.4
North America,US,Allentown,8,42.5
North America,US,Allentown,9,39.9
North America,US,Allentown,10,39.2
North America,US,Allentown,11,28.0
North America,US,Allentown,12,32.5
North America,US,Allentown,13,39.5
North America,US,Allentown,14,39.6
North America,US,Allentown,15,41.8
North America,US,Allentown,16,48.5
North America,US,Allentown,17,43.5
North America,US,Allentown,18,36.0
North America,US,Allentown,19,49.0
North America,US,Allentown,20,39.9
North America,US,Allentown,21,33.6
North America,US,Allentown,22,40.8
North America,US,Allentown,23,34.3
North America,US,Allentown,24,35.0
North America,US,Allentown,25,38.8
North America,US,Allentown,26,45.1
North America,US,Allentown,27,40.2
North America,US,Allentown,28,40.8
North America,US,Allentown,29,45.9
North America,US,Allentown,30,39.5
North America,US,Erie,1,39.5
North America,US,Erie,2,56.3
North America,US,Erie,3,56.1
North America,US,Erie,4,46.4
North America,US,Erie,5,57.3
North America,US,Erie,6,51.6
North America,US,Erie,7,43.2
North America,US,Erie,8,40.4
North America,US,Erie,9,39.3
North America,US,Erie,10,30.1
North America,US,Erie,11,26.1
North America,US,Erie,12,34.4
North America,US,Erie,13,38.8
North America,US,Erie,14,41.5
North America,US,Erie,15,38.7
North America,US,Erie,16,43.7
North America,US,Erie,17,38.0
North America,US,Erie,18,44.4
North America,US,Erie,19,42.0
North America,US,Erie,20,36.1
North America,US,Erie,21,40.8
North America,US,Erie,22,37.8
North America,US,Erie,23,33.8
North America,US,Erie,24,40.6
North America,US,Erie,25,49.1
North America,US,Erie,26,37.5
North America,US,Erie,27,40.6
North America,US,Erie,28,50.9
North America,US,Erie,29,49.4
North America,US,Erie,30,40.6
North America,US,Philadelphia,1,50.6
North America,US,Philadelphia,2,63.7
North America,US,Philadelphia,3,64.7
North America,US,Philadelphia,4,53.5
North America,US,Philadelphia,5,56.9
North America,US,Philadelphia,6,64.2
North America,US,Philadelphia,7,47.1
North America,US,Philadelphia,8,44.4
North America,US,Philadelphia,9,50.2
North America,US,Philadelphia,10,44.6
North America,US,Philadelphia,11,30.2
North America,US,Philadelphia,12,37.5
North America,US,Philadelphia,13,41.7
North America,US,Philadelphia,14,42.6
North America,US,Philadelphia,15,44.7
North America,US,Philadelphia,16,51.3
North America,US,Philadelphia,17,46.4
North America,US,Philadelphia,18,44.0
North America,US,Philadelphia,19,54.6
North America,US,Philadelphia,20,42.6
North America,US,Philadelphia,21,41.4
North America,US,Philadelphia,22,52.6
North America,US,Philadelphia,23,37.5
North America,US,Philadelphia,24,39.5
North America,US,Philadelphia,25,45.5
North America,US,Philadelphia,26,48.3
North America,US,Philadelphia,27,45.4
North America,US,Philadelphia,28,46.9
North America,US,Philadelphia,29,52.6
North America,US,Philadelphia,30,46.2
North America,US,Pittsburgh,1,37.6
North America,US,Pittsburgh,2,55.2
North America,US,Pittsburgh,3,58.9
North America,US,Pittsburgh,4,47.0
North America,US,Pittsburgh,5,58.3
North America,US,Pittsburgh,6,56.1
North America,US,Pittsburgh,7,38.6
North America,US,Pittsburgh,8,40.3
North America,US,Pittsburgh,9,38.7
North America,US,Pittsburgh,10,33.7
North America,US,Pittsburgh,11,25.0
North America,US,Pittsburgh,12,33.6
North America,US,Pittsburgh,13,40.2
North America,US,Pittsburgh,14,39.8
North America,US,Pittsburgh,15,36.7
North America,US,Pittsburgh,16,43.3
North America,US,Pittsburgh,17,38.5
North America,US,Pittsburgh,18,40.5
North America,US,Pittsburgh,19,42.2
North America,US,Pittsburgh,20,33.8
North America,US,Pittsburgh,21,36.0
North America,US,Pittsburgh,22,39.2
North America,US,Pittsburgh,23,30.5
North America,US,Pittsburgh,24,37.5
North America,US,Pittsburgh,25,48.4
North America,US,Pittsburgh,26,40.8
North America,US,Pittsburgh,27,40.8
North America,US,Pittsburgh,28,47.3
North America,US,Pittsburgh,29,52.8
North America,US,Pittsburgh,30,44.3
North America,US,Wilkes Barre,1,40.9
North America,US,Wilkes Barre,2,59.8
North America,US,Wilkes Barre,3,61.6
North America,US,Wilkes Barre,4,47.1
North America,US,Wilkes Barre,5,52.9
North America,US,Wilkes Barre,6,58.1
North America,US,Wilkes Barre,7,38.6
North America,US,Wilkes Barre,8,38.4
North America,US,Wilkes Barre,9,36.3
North America,US,Wilkes Barre,10,34.2
North America,US,Wilkes Barre,11,24.3
North America,US,Wilkes Barre,12,32.5
North America,US,Wilkes Barre,13,38.1
North America,US,Wilkes Barre,14,39.6
North America,US,Wilkes Barre,15,39.5
North America,US,Wilkes Barre,16,46.1
North America,US,Wilkes Barre,17,39.4
North America,US,Wilkes Barre,18,35.5
North America,US,Wilkes Barre,19,46.4
North America,US,Wilkes Barre,20,35.8
North America,US,Wilkes Barre,21,37.4
North America,US,Wilkes Barre,22,41.5
North America,US,Wilkes Barre,23,31.3
North America,US,Wilkes Barre,24,36.5
North America,US,Wilkes Barre,25,44.5
North America,US,Wilkes Barre,26,41.6
North America,US,Wilkes Barre,27,38.7
North America,US,Wilkes Barre,28,39.2
North America,US,Wilkes Barre,29,49.1
North America,US,Wilkes Barre,30,37.2
North America,US,Rhode Island,1,46.1
North America,US,Rhode Island,2,61.4
North America,US,Rhode Island,3,64.0
North America,US,Rhode Island,4,52.0
North America,US,Rhode Island,5,51.5
North America,US,Rhode Island,6,63.3
North America,US,Rhode Island,7,50.0
North America,US,Rhode Island,8,41.6
North America,US,Rhode Island,9,39.7
North America,US,Rhode Island,10,41.0
North America,US,Rhode Island,11,28.6
North America,US,Rhode Island,12,34.0
North America,US,Rhode Island,13,37.3
North America,US,Rhode Island,14,39.6
North America,US,Rhode Island,15,40.6
North America,US,Rhode Island,16,44.4
North America,US,Rhode Island,17,42.7
North America,US,Rhode Island,18,36.8
North America,US,Rhode Island,19,54.9
North America,US,Rhode Island,20,38.8
North America,US,Rhode Island,21,40.3
North America,US,Rhode Island,22,51.8
North America,US,Rhode Island,23,38.2
North America,US,Rhode Island,24,37.2
North America,US,Rhode Island,25,43.3
North America,US,Rhode Island,26,46.9
North America,US,Rhode Island,27,39.6
North America,US,Rhode Island,28,33.0
North America,US,Rhode Island,29,51.2
North America,US,Rhode Island,30,39.6
North America,US,Charleston,1,60.9
North America,US,Charleston,2,67.5
North America,US,Charleston,3,67.6
North America,US,Charleston,4,68.4
North America,US,Charleston,5,67.0
North America,US,Charleston,6,68.6
North America,US,Charleston,7,69.8
North America,US,Charleston,8,63.3
North America,US,Charleston,9,52.3
North America,US,Charleston,10,55.2
North America,US,Charleston,11,50.1
North America,US,Charleston,12,52.0
North America,US,Charleston,13,57.2
North America,US,Charleston,14,52.3
North America,US,Charleston,15,49.3
North America,US,Charleston,16,50.8
North America,US,Charleston,17,52.8
North America,US,Charleston,18,56.2
North America,US,Charleston,19,63.2
North America,US,Charleston,20,48.6
North America,US,Charleston,21,45.1
North America,US,Charleston,22,62.4
North America,US,Charleston,23,50.4
North America,US,Charleston,24,49.3
North America,US,Charleston,25,51.0
North America,US,Charleston,26,56.8
North America,US,Charleston,27,50.0
North America,US,Charleston,28,52.5
North America,US,Charleston,29,62.8
North America,US,Charleston,30,60.0
North America,US,Columbia,1,59.7
North America,US,Columbia,2,68.0
North America,US,Columbia,3,66.3
North America,US,Columbia,4,67.8
North America,US,Columbia,5,66.5
North America,US,Columbia,6,64.3
North America,US,Columbia,7,71.2
North America,US,Columbia,8,60.8
North America,US,Columbia,9,50.2
North America,US,Columbia,10,53.5
North America,US,Columbia,11,49.0
North America,US,Columbia,12,48.6
North America,US,Columbia,13,52.8
North America,US,Columbia,14,49.8
North America,US,Columbia,15,50.1
North America,US,Columbia,16,50.5
North America,US,Columbia,17,49.6
North America,US,Columbia,18,51.1
North America,US,Columbia,19,63.0
North America,US,Columbia,20,46.2
North America,US,Columbia,21,38.8
North America,US,Columbia,22,60.1
North America,US,Columbia,23,52.1
North America,US,Columbia,24,45.2
North America,US,Columbia,25,47.7
North America,US,Columbia,26,51.2
North America,US,Columbia,27,45.7
North America,US,Columbia,28,45.0
North America,US,Columbia,29,58.1
North America,US,Columbia,30,56.0
North America,US,Rapid City,1,41.3
North America,US,Rapid City,2,32.9
North America,US,Rapid City,3,33.2
North America,US,Rapid City,4,34.4
North America,US,Rapid City,5,29.8
North America,US,Rapid City,6,27.3
North America,US,Rapid City,7,23.8
North America,US,Rapid City,8,24.9
North America,US,Rapid City,9,26.0
North America,US,Rapid City,10,29.5
North America,US,Rapid City,11,35.9
North America,US,Rapid City,12,36.9
North America,US,Rapid City,13,41.8
North America,US,Rapid City,14,46.7
North America,US,Rapid City,15,36.0
North America,US,Rapid City,16,39.4
North America,US,Rapid City,17,46.1
North America,US,Rapid City,18,37.6
North America,US,Rapid City,19,32.4
North America,US,Rapid City,20,42.6
North America,US,Rapid City,21,39.9
North America,US,Rapid City,22,39.2
North America,US,Rapid City,23,53.0
North America,US,Rapid City,24,53.4
North America,US,Rapid City,25,38.9
North America,US,Rapid City,26,42.9
North America,US,Rapid City,27,58.0
North America,US,Rapid City,28,42.0
North America,US,Rapid City,29,37.9
North America,US,Rapid City,30,33.0
North America,US,Sioux Falls,1,36.7
North America,US,Sioux Falls,2,41.9
North America,US,Sioux Falls,3,34.7
North America,US,Sioux Falls,4,40.3
North America,US,Sioux Falls,5,34.8
North America,US,Sioux Falls,6,25.4
North America,US,Sioux Falls,7,30.5
North America,US,Sioux Falls,8,32.6
North America,US,Sioux Falls,9,26.9
North America,US,Sioux Falls,10,19.9
North America,US,Sioux Falls,11,35.8
North America,US,Sioux Falls,12,32.6
North America,US,Sioux Falls,13,37.3
North America,US,Sioux Falls,14,47.0
North America,US,Sioux Falls,15,39.5
North America,US,Sioux Falls,16,24.3
North America,US,Sioux Falls,17,43.4
North America,US,Sioux Falls,18,36.2
North America,US,Sioux Falls,19,32.4
North America,US,Sioux Falls,20,37.9
North America,US,Sioux Falls,21,40.3
North America,US,Sioux Falls,22,21.9
North America,US,Sioux Falls,23,39.5
North America,US,Sioux Falls,24,51.5
North America,US,Sioux Falls,25,40.4
North America,US,Sioux Falls,26,35.2
North America,US,Sioux Falls,27,46.0
North America,US,Sioux Falls,28,49.3
North America,US,Sioux Falls,29,32.8
North America,US,Sioux Falls,30,42.0
North America,US,Chattanooga,1,53.5
North America,US,Chattanooga,2,62.0
North America,US,Chattanooga,3,65.1
North America,US,Chattanooga,4,66.4
North America,US,Chattanooga,5,67.2
North America,US,Chattanooga,6,68.5
North America,US,Chattanooga,7,69.2
North America,US,Chattanooga,8,56.3
North America,US,Chattanooga,9,53.3
North America,US,Chattanooga,10,49.7
North America,US,Chattanooga,11,47.3
North America,US,Chattanooga,12,52.2
North America,US,Chattanooga,13,53.5
North America,US,Chattanooga,14,48.0
North America,US,Chattanooga,15,47.0
North America,US,Chattanooga,16,56.3
North America,US,Chattanooga,17,48.4
North America,US,Chattanooga,18,55.1
North America,US,Chattanooga,19,49.8
North America,US,Chattanooga,20,40.2
North America,US,Chattanooga,21,38.0
North America,US,Chattanooga,22,48.4
North America,US,Chattanooga,23,42.6
North America,US,Chattanooga,24,44.1
North America,US,Chattanooga,25,49.2
North America,US,Chattanooga,26,50.5
North America,US,Chattanooga,27,44.1
North America,US,Chattanooga,28,44.3
North America,US,Chattanooga,29,48.2
North America,US,Chattanooga,30,52.2
North America,US,Knoxville,1,50.5
North America,US,Knoxville,2,59.6
North America,US,Knoxville,3,63.0
North America,US,Knoxville,4,65.4
North America,US,Knoxville,5,65.4
North America,US,Knoxville,6,67.3
North America,US,Knoxville,7,65.1
North America,US,Knoxville,8,52.0
North America,US,Knoxville,9,50.4
North America,US,Knoxville,10,46.4
North America,US,Knoxville,11,42.9
North America,US,Knoxville,12,49.2
North America,US,Knoxville,13,50.6
North America,US,Knoxville,14,46.4
North America,US,Knoxville,15,44.5
North America,US,Knoxville,16,53.3
North America,US,Knoxville,17,47.8
North America,US,Knoxville,18,53.9
North America,US,Knoxville,19,47.8
North America,US,Knoxville,20,37.1
North America,US,Knoxville,21,36.0
North America,US,Knoxville,22,48.6
North America,US,Knoxville,23,41.5
North America,US,Knoxville,24,43.2
North America,US,Knoxville,25,50.1
North America,US,Knoxville,26,48.3
North America,US,Knoxville,27,41.9
North America,US,Knoxville,28,44.2
North America,US,Knoxville,29,48.5
North America,US,Knoxville,30,47.9
North America,US,Memphis,1,54.7
North America,US,Memphis,2,70.7
North America,US,Memphis,3,71.7
North America,US,Memphis,4,65.2
North America,US,Memphis,5,71.2
North America,US,Memphis,6,64.9
North America,US,Memphis,7,56.3
North America,US,Memphis,8,50.1
North America,US,Memphis,9,51.0
North America,US,Memphis,10,48.5
North America,US,Memphis,11,47.2
North America,US,Memphis,12,56.5
North America,US,Memphis,13,52.6
North America,US,Memphis,14,50.2
North America,US,Memphis,15,56.7
North America,US,Memphis,16,55.3
North America,US,Memphis,17,56.6
North America,US,Memphis,18,68.4
North America,US,Memphis,19,46.1
North America,US,Memphis,20,40.8
North America,US,Memphis,21,42.0
North America,US,Memphis,22,44.4
North America,US,Memphis,23,40.3
North America,US,Memphis,24,46.6
North America,US,Memphis,25,57.0
North America,US,Memphis,26,50.7
North America,US,Memphis,27,50.4
North America,US,Memphis,28,54.9
North America,US,Memphis,29,54.8
North America,US,Memphis,30,59.8
North America,US,Nashville,1,56.0
North America,US,Nashville,2,65.7
North America,US,Nashville,3,69.2
North America,US,Nashville,4,68.5
North America,US,Nashville,5,72.6
North America,US,Nashville,6,66.5
North America,US,Nashville,7,57.8
North America,US,Nashville,8,50.3
North America,US,Nashville,9,51.8
North America,US,Nashville,10,45.9
North America,US,Nashville,11,43.2
North America,US,Nashville,12,52.0
North America,US,Nashville,13,49.0
North America,US,Nashville,14,46.0
North America,US,Nashville,15,47.8
North America,US,Nashville,16,52.7
North America,US,Nashville,17,45.9
North America,US,Nashville,18,62.9
North America,US,Nashville,19,45.0
North America,US,Nashville,20,37.6
North America,US,Nashville,21,39.3
North America,US,Nashville,22,42.4
North America,US,Nashville,23,38.8
North America,US,Nashville,24,43.2
North America,US,Nashville,25,54.5
North America,US,Nashville,26,49.8
North America,US,Nashville,27,45.9
North America,US,Nashville,28,50.1
North America,US,Nashville,29,51.9
North America,US,Nashville,30,55.9
North America,US,Abilene,1,58.6
North America,US,Abilene,2,71.2
North America,US,Abilene,3,55.6
North America,US,Abilene,4,69.4
North America,US,Abilene,5,74.3
North America,US,Abilene,6,61.7
North America,US,Abilene,7,52.9
North America,US,Abilene,8,41.6
North America,US,Abilene,9,42.2
North America,US,Abilene,10,46.7
North America,US,Abilene,11,56.6
North America,US,Abilene,12,61.0
North America,US,Abilene,13,54.9
North America,US,Abilene,14,66.2
North America,US,Abilene,15,64.6
North America,US,Abilene,16,60.0
North America,US,Abilene,17,66.8
North America,US,Abilene,18,65.1
North America,US,Abilene,19,44.9
North America,US,Abilene,20,46.0
North America,US,Abilene,21,55.1
North America,US,Abilene,22,46.6
North America,US,Abilene,23,49.3
North America,US,Abilene,24,58.7
North America,US,Abilene,25,59.4
North America,US,Abilene,26,52.8
North America,US,Abilene,27,60.6
North America,US,Abilene,28,63.9
North America,US,Abilene,29,51.6
North America,US,Abilene,30,51.6
North America,US,Amarillo,1,58.0
North America,US,Amarillo,2,61.2
North America,US,Amarillo,3,49.9
North America,US,Amarillo,4,65.3
North America,US,Amarillo,5,66.2
North America,US,Amarillo,6,47.9
North America,US,Amarillo,7,42.0
North America,US,Amarillo,8,36.8
North America,US,Amarillo,9,40.6
North America,US,Amarillo,10,46.6
North America,US,Amarillo,11,56.6
North America,US,Amarillo,12,46.8
North America,US,Amarillo,13,50.4
North America,US,Amarillo,14,57.1
North America,US,Amarillo,15,55.5
North America,US,Amarillo,16,50.7
North America,US,Amarillo,17,65.8
North America,US,Amarillo,18,56.3
North America,US,Amarillo,19,39.7
North America,US,Amarillo,20,45.0
North America,US,Amarillo,21,44.6
North America,US,Amarillo,22,41.0
North America,US,Amarillo,23,54.2
North America,US,Amarillo,24,57.2
North America,US,Amarillo,25,53.8
North America,US,Amarillo,26,49.7
North America,US,Amarillo,27,55.1
North America,US,Amarillo,28,52.7
North America,US,Amarillo,29,42.5
North America,US,Amarillo,30,46.4
North America,US,Austin,1,58.7
North America,US,Austin,2,72.8
North America,US,Austin,3,77.0
North America,US,Austin,4,75.0
North America,US,Austin,5,75.1
North America,US,Austin,6,75.7
North America,US,Austin,7,72.9
North America,US,Austin,8,55.1
North America,US,Austin,9,49.7
North America,US,Austin,10,55.2
North America,US,Austin,11,62.7
North America,US,Austin,12,68.6
North America,US,Austin,13,69.8
North America,US,Austin,14,67.3
North America,US,Austin,15,69.2
North America,US,Austin,16,69.9
North America,US,Austin,17,73.8
North America,US,Austin,18,73.7
North America,US,Austin,19,56.1
North America,US,Austin,20,48.6
North America,US,Austin,21,50.2
North America,US,Austin,22,59.9
North America,US,Austin,23,47.2
North America,US,Austin,24,52.5
North America,US,Austin,25,57.0
North America,US,Austin,26,61.7
North America,US,Austin,27,57.4
North America,US,Austin,28,60.4
North America,US,Austin,29,60.3
North America,US,Austin,30,54.4
North America,US,Brownsville,1,78.7
North America,US,Brownsville,2,80.8
North America,US,Brownsville,3,81.1
North America,US,Brownsville,4,79.4
North America,US,Brownsville,5,79.8
North America,US,Brownsville,6,80.5
North America,US,Brownsville,7,79.6
North America,US,Brownsville,8,76.1
North America,US,Brownsville,9,59.6
North America,US,Brownsville,10,63.4
North America,US,Brownsville,11,75.2
North America,US,Brownsville,12,75.9
North America,US,Brownsville,13,75.6
North America,US,Brownsville,14,75.9
North America,US,Brownsville,15,75.1
North America,US,Brownsville,16,77.5
North America,US,Brownsville,17,77.1
North America,US,Brownsville,18,78.5
North America,US,Brownsville,19,69.0
North America,US,Brownsville,20,62.9
North America,US,Brownsville,21,65.3
North America,US,Brownsville,22,69.4
North America,US,Brownsville,23,62.0
North America,US,Brownsville,24,60.8
North America,US,Brownsville,25,68.4
North America,US,Brownsville,26,71.9
North America,US,Brownsville,27,69.7
North America,US,Brownsville,28,70.3
North America,US,Brownsville,29,73.3
North America,US,Brownsville,30,71.5
North America,US,Corpus Christi,1,69.1
North America,US,Corpus Christi,2,78.5
North America,US,Corpus Christi,3,80.2
North America,US,Corpus Christi,4,77.8
North America,US,Corpus Christi,5,79.8
North America,US,Corpus Christi,6,78.8
North America,US,Corpus Christi,7,77.8
North America,US,Corpus Christi,8,67.3
North America,US,Corpus Christi,9,54.4
North America,US,Corpus Christi,10,60.4
North America,US,Corpus Christi,11,71.0
North America,US,Corpus Christi,12,74.0
North America,US,Corpus Christi,13,72.8
North America,US,Corpus Christi,14,72.5
North America,US,Corpus Christi,15,71.2
North America,US,Corpus Christi,16,75.9
North America,US,Corpus Christi,17,75.2
North America,US,Corpus Christi,18,76.8
North America,US,Corpus Christi,19,63.0
North America,US,Corpus Christi,20,56.7
North America,US,Corpus Christi,21,63.8
North America,US,Corpus Christi,22,66.2
North America,US,Corpus Christi,23,56.6
North America,US,Corpus Christi,24,56.2
North America,US,Corpus Christi,25,66.3
North America,US,Corpus Christi,26,69.8
North America,US,Corpus Christi,27,63.9
North America,US,Corpus Christi,28,65.5
North America,US,Corpus Christi,29,69.9
North America,US,Corpus Christi,30,66.4
North America,US,Dallas Ft Worth,1,59.8
North America,US,Dallas Ft Worth,2,74.4
North America,US,Dallas Ft Worth,3,66.4
North America,US,Dallas Ft Worth,4,71.3
North America,US,Dallas Ft Worth,5,80.1
North America,US,Dallas Ft Worth,6,69.9
North America,US,Dallas Ft Worth,7,58.0
North America,US,Dallas Ft Worth,8,49.2
North America,US,Dallas Ft Worth,9,49.7
North America,US,Dallas Ft Worth,10,52.3
North America,US,Dallas Ft Worth,11,61.6
North America,US,Dallas Ft Worth,12,66.2
North America,US,Dallas Ft Worth,13,62.0
North America,US,Dallas Ft Worth,14,67.6
North America,US,Dallas Ft Worth,15,71.9
North America,US,Dallas Ft Worth,16,67.2
North America,US,Dallas Ft Worth,17,73.7
North America,US,Dallas Ft Worth,18,71.3
North America,US,Dallas Ft Worth,19,52.0
North America,US,Dallas Ft Worth,20,51.5
North America,US,Dallas Ft Worth,21,53.9
